nu,CH4/x=0.000005/T=253K/P=0.53atm/L=100000cm
5992.0,0.0
5992.01,0.000910643400474
5992.02,0.000812570219371
5992.03,0.000710716959983
5992.04,0.000617712178758
5992.05,0.000542511503895
5992.06,0.000491138671802
5992.07,0.0004635884837
5992.08,0.000460386857354
5992.09,0.000483536327403
5992.1,0.000525128003396
5992.11,0.000556463427318
5992.12,0.000546112659595
5992.13,0.000496641815249
5992.14,0.000439134800472
5992.15,0.000398800679114
5992.16,0.00038446148825
5992.17,0.000396552118667
5992.18,0.00043211772764
5992.19,0.000481081084867
5992.2,0.000521412680813
5992.21,0.000530167724759
5992.22,0.000505044861043
5992.23,0.000463331075193
5992.24,0.000423040959646
5992.25,0.000393013810612
5992.26,0.000374602202772
5992.27,0.000365907442423
5992.28,0.000363291334797
5992.29,0.000363351623054
5992.3,0.000365392750854
5992.31,0.000371196010205
5992.32,0.000381804182871
5992.33,0.000397270472198
5992.34,0.000419160556472
5992.35,0.000448598671534
5992.36,0.000481873235993
5992.37,0.000513622696704
5992.38,0.000546700838689
5992.39,0.000591519981203
5992.4,0.000656088851781
5992.41,0.000742227057013
5992.42,0.000850817606213
5992.43,0.000992061573028
5992.44,0.00118933043574
5992.45,0.00147481859109
5992.46,0.00188423146901
5992.47,0.00243512019738
5992.48,0.00306276823743
5992.49,0.00356805502601
5992.5,0.00376069794984
5992.51,0.00371964113686
5992.52,0.00373778670715
5992.53,0.00404296422568
5992.54,0.00466271549982
5992.55,0.0053729539247
5992.56,0.00573740967116
5992.57,0.00545302278974
5992.58,0.00469177304153
5992.59,0.00388457489632
5992.6,0.00331228532462
5992.61,0.00303104553312
5992.62,0.00296280316963
5992.63,0.00296129343099
5992.64,0.00291576210567
5992.65,0.00283657113558
5992.66,0.00277357511342
5992.67,0.00270769072007
5992.68,0.00257698932273
5992.69,0.00234221099906
5992.7,0.0020217347086
5992.71,0.0016913522987
5992.72,0.00141901380208
5992.73,0.00121698164167
5992.74,0.00106030360537
5992.75,0.000923945519045
5992.76,0.000801121716724
5992.77,0.000698438097713
5992.78,0.000621189745171
5992.79,0.000567999754866
5992.8,0.00053483361361
5992.81,0.000518502522556
5992.82,0.000517503235268
5992.83,0.000531541166577
5992.84,0.000559619415298
5992.85,0.000596505041615
5992.86,0.000632657998242
5992.87,0.000662359946628
5992.88,0.000691019864491
5992.89,0.000733952590016
5992.9,0.000810174067587
5992.91,0.000938779029125
5992.92,0.00114288391688
5992.93,0.00145426202873
5992.94,0.00190179987831
5992.95,0.00245719149526
5992.96,0.00296187071974
5992.97,0.00320608858255
5992.98,0.00315554589294
5992.99,0.00291905544463
5993.0,0.00256500880375
5993.01,0.00215521334808
5993.02,0.00176790862308
5993.03,0.00143923667944
5993.04,0.00117448409202
5993.05,0.000975633803369
5993.06,0.00083919255706
5993.07,0.000753481037622
5993.08,0.000700964557086
5993.09,0.000662882231457
5993.1,0.000629810987344
5993.11,0.000605099984078
5993.12,0.000592990070442
5993.13,0.00059125468083
5993.14,0.000595582519602
5993.15,0.000605844414411
5993.16,0.0006285722757
5993.17,0.000670412586769
5993.18,0.000729944120201
5993.19,0.000792872041956
5993.2,0.000829172922314
5993.21,0.000814585254114
5993.22,0.000762557324129
5993.23,0.000708917131541
5993.24,0.000675280333302
5993.25,0.000661283088059
5993.26,0.000655676707046
5993.27,0.00065399102073
5993.28,0.000665400801261
5993.29,0.00069830374179
5993.3,0.000749096928416
5993.31,0.000811095734954
5993.32,0.000888592642255
5993.33,0.000991276135884
5993.34,0.00111972074607
5993.35,0.00126276272742
5993.36,0.0013973326702
5993.37,0.0014857061568
5993.38,0.00149003613096
5993.39,0.00140295725507
5993.4,0.00125504269285
5993.41,0.00109170347327
5993.42,0.000949437016516
5993.43,0.000846176453836
5993.44,0.000784761940848
5993.45,0.000761299173851
5993.46,0.00077253502035
5993.47,0.000821351653053
5993.48,0.000915587729532
5993.49,0.00105541332079
5993.5,0.00121082538708
5993.51,0.00131678952631
5993.52,0.00133184236704
5993.53,0.00129729788352
5993.54,0.00129168363425
5993.55,0.00135806982267
5993.56,0.00148787240619
5993.57,0.00163736804001
5993.58,0.00176807598902
5993.59,0.00188435526642
5993.6,0.002027800723
5993.61,0.00223392549598
5993.62,0.00245946734648
5993.63,0.00256279570644
5993.64,0.00244870417876
5993.65,0.00219947406136
5993.66,0.00196179887361
5993.67,0.00181248810238
5993.68,0.00177922322852
5993.69,0.0018753633432
5993.7,0.00206604265965
5993.71,0.00222678223719
5993.72,0.00222148778811
5993.73,0.00206312480562
5993.74,0.00188124746042
5993.75,0.00177319783147
5993.76,0.00178440607429
5993.77,0.00194176895964
5993.78,0.00225038985397
5993.79,0.00265159608548
5993.8,0.00297355107351
5993.81,0.00301087590646
5993.82,0.00274409216
5993.83,0.00236401422232
5993.84,0.00205256333594
5993.85,0.00186353707475
5993.86,0.00175977072102
5993.87,0.00168399913392
5993.88,0.0016139122763
5993.89,0.00155951737624
5993.9,0.00151435945817
5993.91,0.00144416485015
5993.92,0.001332666741
5993.93,0.0012061220744
5993.94,0.00110092592833
5993.95,0.0010352561863
5993.96,0.00101243243116
5993.97,0.00103032290355
5993.98,0.00108146156174
5993.99,0.0011477251101
5994.0,0.00120795973249
5994.01,0.00126182470322
5994.02,0.00133158329729
5994.03,0.00144034668716
5994.04,0.00160356873692
5994.05,0.00183461308725
5994.06,0.00215186436874
5994.07,0.00258570365501
5994.08,0.00318204299849
5994.09,0.00399611341594
5994.1,0.00506913657974
5994.11,0.00637381450729
5994.12,0.00772712294422
5994.13,0.00873404738699
5994.14,0.00894409636456
5994.15,0.00823257092513
5994.16,0.006941569194
5994.17,0.00555696740367
5994.18,0.00437481744632
5994.19,0.00346937627166
5994.2,0.00280772976477
5994.21,0.00233409379418
5994.22,0.00199955424068
5994.23,0.00176324961983
5994.24,0.00158521155921
5994.25,0.00143011494522
5994.26,0.00128572172783
5994.27,0.00116211494473
5994.28,0.00106859143066
5994.29,0.00100419307307
5994.3,0.000962978533487
5994.31,0.000940290352422
5994.32,0.000936086297652
5994.33,0.000954117163884
5994.34,0.000999585223061
5994.35,0.00107744348792
5994.36,0.00118939684211
5994.37,0.00133185377702
5994.38,0.00149987444522
5994.39,0.00168002066677
5994.4,0.0018259052525
5994.41,0.00188583840308
5994.42,0.0018798229328
5994.43,0.00188757933208
5994.44,0.00196867083226
5994.45,0.00214161392785
5994.46,0.0024168946986
5994.47,0.00283106162933
5994.48,0.00345141745131
5994.49,0.00434156609124
5994.5,0.00547944098853
5994.51,0.00664560035163
5994.52,0.00749224203706
5994.53,0.00792996635484
5994.54,0.00825385109417
5994.55,0.00864431359722
5994.56,0.00881975867241
5994.57,0.00838545261905
5994.58,0.00732282895246
5994.59,0.00597268903174
5994.6,0.00471407729476
5994.61,0.00374318425943
5994.62,0.00307727668449
5994.63,0.00266185430037
5994.64,0.00244221074965
5994.65,0.00238224384655
5994.66,0.00244933352821
5994.67,0.00258469769656
5994.68,0.00271487938264
5994.69,0.00283100568056
5994.7,0.003010232496
5994.71,0.00329432125912
5994.72,0.00356030116493
5994.73,0.0035677754962
5994.74,0.00321834737202
5994.75,0.0026793455648
5994.76,0.00217399666281
5994.77,0.00180475425397
5994.78,0.00157584560649
5994.79,0.00145449052794
5994.8,0.00138978900775
5994.81,0.0013232109033
5994.82,0.00122378249384
5994.83,0.00110342379382
5994.84,0.000985795852334
5994.85,0.000882858745036
5994.86,0.000797962411975
5994.87,0.000733111616582
5994.88,0.00069011332876
5994.89,0.000669644463695
5994.9,0.00067181621402
5994.91,0.000697191017203
5994.92,0.000746377690129
5994.93,0.000816917393206
5994.94,0.000904300098162
5994.95,0.00101479977294
5994.96,0.00116515610043
5994.97,0.00134865095264
5994.98,0.00150367419401
5994.99,0.00154243581725
5995.0,0.00144314348818
5995.01,0.00128165141946
5995.02,0.00114900346951
5995.03,0.00108680940697
5995.04,0.0010875782879
5995.05,0.00110545995873
5995.06,0.00108148897368
5995.07,0.000999543135938
5995.08,0.000898383950631
5995.09,0.00081901214645
5995.1,0.000775832483988
5995.11,0.000767019542871
5995.12,0.000785766531473
5995.13,0.000825163918291
5995.14,0.000883111475057
5995.15,0.000968817051361
5995.16,0.00110450038493
5995.17,0.00131827996097
5995.18,0.00163152041021
5995.19,0.0020276160967
5995.2,0.00239891974292
5995.21,0.00256257676876
5995.22,0.00243349357761
5995.23,0.00213344116985
5995.24,0.00184136305541
5995.25,0.0016446433266
5995.26,0.00155474876726
5995.27,0.00156418498443
5995.28,0.00165291708908
5995.29,0.00175570326956
5995.3,0.00176669207899
5995.31,0.00163458260696
5995.32,0.001422187813
5995.33,0.00122446696936
5995.34,0.00108599525314
5995.35,0.0010048850462
5995.36,0.000966027034627
5995.37,0.000960690318745
5995.38,0.000985118951903
5995.39,0.00103727897103
5995.4,0.00112478077628
5995.41,0.00126794860489
5995.42,0.00149429060913
5995.43,0.00183464723992
5995.44,0.00231222588467
5995.45,0.00290896057512
5995.46,0.0035328698329
5995.47,0.00404095813814
5995.48,0.0042747016613
5995.49,0.00411114933009
5995.5,0.00362854083815
5995.51,0.00309954183094
5995.52,0.00274622493477
5995.53,0.00263959194177
5995.54,0.00274803105387
5995.55,0.00294946306262
5995.56,0.00304069959048
5995.57,0.00288504318041
5995.58,0.00256216253296
5995.59,0.00226287420059
5995.6,0.00211122740155
5995.61,0.00213113032958
5995.62,0.00226047201372
5995.63,0.00234697762614
5995.64,0.00223466587828
5995.65,0.00192624851752
5995.66,0.00156166771833
5995.67,0.00125272058473
5995.68,0.00102800492928
5995.69,0.000872609234746
5995.7,0.000763476490381
5995.71,0.00068402186556
5995.72,0.000626822442752
5995.73,0.000589336019271
5995.74,0.000569175729946
5995.75,0.0005633838368
5995.76,0.000570470651274
5995.77,0.000589423589264
5995.78,0.000614743482317
5995.79,0.000637601942759
5995.8,0.000655129418115
5995.81,0.000673505486599
5995.82,0.000698151607323
5995.83,0.000723288857518
5995.84,0.000734621247888
5995.85,0.000722658623448
5995.86,0.000692683791996
5995.87,0.000661629208661
5995.88,0.000646024070492
5995.89,0.000650107323437
5995.9,0.000662549904565
5995.91,0.000667377626282
5995.92,0.000661840533541
5995.93,0.000656197308284
5995.94,0.000662471073767
5995.95,0.000691428927001
5995.96,0.000746406513027
5995.97,0.000813501650744
5995.98,0.000861533223908
5995.99,0.000864161900165
5996.0,0.000827662101684
5996.01,0.000783896556434
5996.02,0.000760661334346
5996.03,0.00077071425908
5996.04,0.000819999410969
5996.05,0.000916959496154
5996.06,0.00107585481712
5996.07,0.0013105127045
5996.08,0.00160718165222
5996.09,0.0018879941681
5996.1,0.00204729542606
5996.11,0.00206827592123
5996.12,0.00203220579864
5996.13,0.00201825227999
5996.14,0.00205546033048
5996.15,0.0021297847613
5996.16,0.00221699088604
