nu,CH4/x=0.000002/T=253K/P=0.53atm/L=1000000cm
5982.0,0.0
5982.01,0.00115773528812
5982.02,0.00118279351413
5982.03,0.00115450368724
5982.04,0.00108570302818
5982.05,0.00100528698237
5982.06,0.000939997375478
5982.07,0.000896587310314
5982.08,0.000860941370799
5982.09,0.000820280729189
5982.1,0.000782169168757
5982.11,0.000763693402268
5982.12,0.000774877537272
5982.13,0.000815808545001
5982.14,0.000877115234715
5982.15,0.000939751813829
5982.16,0.000983893606253
5982.17,0.00100734594625
5982.18,0.00103199514587
5982.19,0.00108605756823
5982.2,0.00118230932836
5982.21,0.00131309526922
5982.22,0.00146345507109
5982.23,0.00162327376471
5982.24,0.00176819373113
5982.25,0.00184536444885
5982.26,0.00182885722755
5982.27,0.00176206663078
5982.28,0.00170407861103
5982.29,0.00168342811388
5982.3,0.00170559657449
5982.31,0.00176611892796
5982.32,0.0018624951326
5982.33,0.00198737202534
5982.34,0.0021101924308
5982.35,0.00219088383122
5982.36,0.00220993473931
5982.37,0.00216207545617
5982.38,0.00203410275413
5982.39,0.00183553419734
5982.4,0.00161979915719
5982.41,0.00144203623576
5982.42,0.0013250346017
5982.43,0.00126378219739
5982.44,0.00124117274486
5982.45,0.00124105503117
5982.46,0.00125438667583
5982.47,0.00127434493295
5982.48,0.00129047866029
5982.49,0.00129335801989
5982.5,0.00128388928848
5982.51,0.00127114725174
5982.52,0.00126304416987
5982.53,0.00125564442611
5982.54,0.00123272480402
5982.55,0.00118882660001
5982.56,0.00113781989471
5982.57,0.00109511021796
5982.58,0.0010686730043
5982.59,0.00106114722998
5982.6,0.00107195107372
5982.61,0.00109846450235
5982.62,0.00113583277991
5982.63,0.00117770032685
5982.64,0.00121941511185
5982.65,0.00126185769478
5982.66,0.00131228522081
5982.67,0.0013762142427
5982.68,0.00144837894231
5982.69,0.00151602925943
5982.7,0.00157375247634
5982.71,0.0016307899895
5982.72,0.00169938498213
5982.73,0.00178189399569
5982.74,0.00186934581069
5982.75,0.00195169233414
5982.76,0.0020276002088
5982.77,0.00210202707545
5982.78,0.00217970177129
5982.79,0.00226311468462
5982.8,0.00235550879861
5982.81,0.00246124858196
5982.82,0.00257516696433
5982.83,0.00268345519836
5982.84,0.00278412796166
5982.85,0.00289032756522
5982.86,0.00301729438251
5982.87,0.003180077431
5982.88,0.00339254069725
5982.89,0.003658783333
5982.9,0.00396713530146
5982.91,0.00430370803424
5982.92,0.00467353124744
5982.93,0.00509011657976
5982.94,0.00556695084798
5982.95,0.00614026018606
5982.96,0.00685211647781
5982.97,0.0076665892049
5982.98,0.00842850076248
5982.99,0.00900471559185
5983.0,0.00945153124256
5983.01,0.00993058760493
5983.02,0.0105550723321
5983.03,0.011389327207
5983.04,0.0124945780592
5983.05,0.0139295838912
5983.06,0.0157617989221
5983.07,0.018097392388
5983.08,0.021092112288
5983.09,0.0249583252098
5983.1,0.0299766358373
5983.11,0.0365058821772
5983.12,0.0450002141831
5983.13,0.0560081208925
5983.14,0.0700314367316
5983.15,0.087019014105
5983.16,0.105362081733
5983.17,0.121002750147
5983.18,0.128463543758
5983.19,0.124500199887
5983.2,0.110900269221
5983.21,0.092838189102
5983.22,0.07504885681
5983.23,0.0599272559926
5983.24,0.0479499922521
5983.25,0.0387265578696
5983.26,0.0316812571
5983.27,0.0262962317017
5983.28,0.0221463164177
5983.29,0.0188839578604
5983.3,0.0162495643527
5983.31,0.01409079036
5983.32,0.0123255764419
5983.33,0.0108903688952
5983.34,0.0097262047664
5983.35,0.0087813466082
5983.36,0.00800805864961
5983.37,0.00735635364604
5983.38,0.00678256546358
5983.39,0.00627106358428
5983.4,0.00583369305947
5983.41,0.00548227623743
5983.42,0.00520944258618
5983.43,0.00499525139595
5983.44,0.00482313956693
5983.45,0.00466991806165
5983.46,0.00450143523284
5983.47,0.00431209504457
5983.48,0.00412003046243
5983.49,0.00392735941533
5983.5,0.00373712683162
5983.51,0.00357705540798
5983.52,0.00348125344035
5983.53,0.00346844491377
5983.54,0.00353835667043
5983.55,0.00367322635138
5983.56,0.00384265305301
5983.57,0.00403455231814
5983.58,0.00429223192459
5983.59,0.00468305120461
5983.6,0.00520650895838
5983.61,0.00571784261513
5983.62,0.00596145331776
5983.63,0.0057682168378
5983.64,0.00522913410436
5983.65,0.00457679283352
5983.66,0.00395257134365
5983.67,0.00339024504521
5983.68,0.00291100636324
5983.69,0.00253370254013
5983.7,0.0022539578726
5983.71,0.00205336476044
5983.72,0.00191240798187
5983.73,0.0018125974883
5983.74,0.00173646185642
5983.75,0.00167452997903
5983.76,0.00162966426519
5983.77,0.0016075819287
5983.78,0.00160772221137
5983.79,0.00162246210979
5983.8,0.00164266673683
5983.81,0.0016693470565
5983.82,0.00171609186532
5983.83,0.00179640134649
5983.84,0.00192061497603
5983.85,0.00210506904837
5983.86,0.00237417451738
5983.87,0.00274916804277
5983.88,0.00322241691643
5983.89,0.00372574821732
5983.9,0.00415367532325
5983.91,0.00447560657511
5983.92,0.00477488309948
5983.93,0.00508994945654
5983.94,0.00527646820479
5983.95,0.00513789590097
5983.96,0.00467942719801
5983.97,0.00411520686506
5983.98,0.00365720794565
5983.99,0.0033836339312
5984.0,0.00325669089849
5984.01,0.0032007459441
5984.02,0.00316986635541
5984.03,0.00315116631688
5984.04,0.00312067852207
5984.05,0.00305391325908
5984.06,0.00298057894077
5984.07,0.00296432046971
5984.08,0.00302320611092
5984.09,0.00308500750503
5984.1,0.00303194118447
5984.11,0.00282391825311
5984.12,0.00254458620911
5984.13,0.00230111012279
5984.14,0.00213356362176
5984.15,0.00201500067536
5984.16,0.00189471463374
5984.17,0.00174763052504
5984.18,0.00159077027537
