nu,CH4/x=0.000001/T=253K/P=0.53atm/L=1000000cm
6066.0,0.0
6066.01,0.00563264171719
6066.02,0.00568995128996
6066.03,0.0054235590259
6066.04,0.00499859267641
6066.05,0.00464333464082
6066.06,0.00449073151802
6066.07,0.00457989610875
6066.08,0.00490071978485
6066.09,0.00539903707329
6066.1,0.00596425297256
6066.11,0.00647418867945
6066.12,0.00689387004252
6066.13,0.00727162967108
6066.14,0.00759582847497
6066.15,0.00772304785465
6066.16,0.00749232662568
6066.17,0.00690400586109
6066.18,0.00615609794951
6066.19,0.00548623966348
6066.2,0.00503019550169
6066.21,0.00482468979671
6066.22,0.00486842771253
6066.23,0.0051592287082
6066.24,0.00569401254215
6066.25,0.00643528780331
6066.26,0.0072615115034
6066.27,0.00797190308695
6066.28,0.00840660789333
6066.29,0.00854882703078
6066.3,0.00844565296348
6066.31,0.00810865921789
6066.32,0.00754807489751
6066.33,0.00681915472059
6066.34,0.00602306132856
6066.35,0.00527321634716
6066.36,0.0046401814547
6066.37,0.00414098851409
6066.38,0.0037655632067
6066.39,0.00349679848598
6066.4,0.00332061722988
6066.41,0.0032272385257
6066.42,0.00320562992879
6066.43,0.00323665899124
6066.44,0.00329284377691
6066.45,0.00335277497258
6066.46,0.00341402196638
6066.47,0.00348486384968
6066.48,0.00356953468206
6066.49,0.00366734076487
6066.5,0.00378487241404
6066.51,0.00394223899039
6066.52,0.00416971701907
6066.53,0.00449504272307
6066.54,0.00491950728116
6066.55,0.00539674301463
6066.56,0.00583795066036
6066.57,0.00617174389328
6066.58,0.00642405416617
6066.59,0.00669249907176
6066.6,0.0070144089935
6066.61,0.00731281065512
6066.62,0.00750127504726
6066.63,0.00761586939471
6066.64,0.00781203458817
6066.65,0.00825792155888
6066.66,0.0090654955992
6066.67,0.0102731885688
6066.68,0.0117877078541
6066.69,0.0132685067445
6066.7,0.0141492995922
6066.71,0.014018673917
6066.72,0.0130197138453
6066.73,0.0116875903074
6066.74,0.0104855824971
6066.75,0.00961188520829
6066.76,0.00908052351424
6066.77,0.00884152250881
6066.78,0.00884184575991
6066.79,0.00903705024172
6066.8,0.0093812339924
6066.81,0.00982132375057
6066.82,0.010312699188
6066.83,0.010833460306
6066.84,0.0113798761957
6066.85,0.0119753447954
6066.86,0.0126739763334
6066.87,0.0135181098686
6066.88,0.0145015042088
6066.89,0.0156009844074
6066.9,0.0168278624801
6066.91,0.0182193106753
6066.92,0.0198293599941
6066.93,0.0217500021481
6066.94,0.0240973691603
6066.95,0.02699010145
6066.96,0.0305650622111
6066.97,0.0350007021486
6066.98,0.0405242304068
6066.99,0.0474464258932
6067.0,0.0562557200569
6067.01,0.0676904820072
6067.02,0.0827476848859
6067.03,0.102658198377
6067.04,0.128667623071
6067.05,0.16125038391
6067.06,0.198582728214
6067.07,0.23534254202
6067.08,0.264251705778
6067.09,0.280496644917
6067.1,0.285216309262
6067.11,0.285089344071
6067.12,0.287144128952
6067.13,0.291300968649
6067.14,0.288259472159
6067.15,0.267729076811
6067.16,0.229829899545
6067.17,0.185260515417
6067.18,0.14478271967
6067.19,0.112822035729
6067.2,0.0890551617555
6067.21,0.0716323947872
6067.22,0.058774564573
6067.23,0.0491446133481
6067.24,0.0417950288482
6067.25,0.0360502022354
6067.26,0.0314242775151
6067.27,0.0275858975595
6067.28,0.0243456893623
6067.29,0.0216133329251
6067.3,0.0193301131524
6067.31,0.0174354802987
6067.32,0.015868141244
6067.33,0.0145679167173
6067.34,0.0134686101601
6067.35,0.0124994193486
6067.36,0.0116059566521
6067.37,0.0107617721194
6067.38,0.00996212141036
6067.39,0.00922300166093
6067.4,0.00856762442444
6067.41,0.00800596307203
6067.42,0.00753437806019
6067.43,0.00714588408763
6067.44,0.00683662298297
6067.45,0.00660758417398
6067.46,0.00646365304819
6067.47,0.00640948672808
6067.48,0.00643875400925
6067.49,0.00651819985447
6067.5,0.00658139025389
6067.51,0.00655268240606
6067.52,0.00640426764286
6067.53,0.00619135827819
6067.54,0.00599604663581
6067.55,0.00584150956333
6067.56,0.00568734964682
6067.57,0.00548616687193
6067.58,0.00521365150401
6067.59,0.00486794479115
6067.6,0.00447716939418
6067.61,0.00409153198695
6067.62,0.00375344414743
6067.63,0.00348049326791
6067.64,0.00327091041787
6067.65,0.00311574752977
6067.66,0.00300560019886
6067.67,0.0029302288366
6067.68,0.00287604646099
6067.69,0.00283120989793
6067.7,0.00279733149421
6067.71,0.00279008979321
6067.72,0.00282838123039
6067.73,0.00292832026124
6067.74,0.00310349096758
6067.75,0.00336259698165
6067.76,0.00370002128545
6067.77,0.00408321491245
6067.78,0.00444371846067
6067.79,0.00469287314407
6067.8,0.00477807785875
6067.81,0.00471360877169
6067.82,0.0045271104464
6067.83,0.004215734208
6067.84,0.00379765534978
6067.85,0.00334334405687
6067.86,0.0029298139797
6067.87,0.0025993318311
6067.88,0.00235735847978
6067.89,0.00219137225578
6067.9,0.00208714386356
6067.91,0.00203535425051
6067.92,0.00203174629847
6067.93,0.00207483434031
6067.94,0.00216167670278
6067.95,0.00227797837969
6067.96,0.00238681166005
6067.97,0.0024388062969
6067.98,0.00241216807522
6067.99,0.00233486751308
6068.0,0.00225702371466
6068.01,0.00221587950125
6068.02,0.00221987842011
6068.03,0.00224808201759
6068.04,0.00227233949233
6068.05,0.0022911945481
6068.06,0.00233481290545
6068.07,0.002439670812
6068.08,0.00263494065256
6068.09,0.00294931593004
6068.1,0.00341700584988
6068.11,0.00406790658402
6068.12,0.00488901463578
6068.13,0.00575156663786
6068.14,0.0063691194402
6068.15,0.00643556214443
6068.16,0.00590123215914
6068.17,0.00502432694583
6068.18,0.00411808270876
6068.19,0.00335311801288
6068.2,0.0027641094537
6068.21,0.00232611647833
6068.22,0.0020031621011
6068.23,0.00176463502155
6068.24,0.0015874947738
6068.25,0.00145516720836
6068.26,0.00135729709799
6068.27,0.00128932647506
6068.28,0.00124967951652
6068.29,0.00123563937156
6068.3,0.00123754319313
6068.31,0.00123388778007
6068.32,0.00120270847914
6068.33,0.00114566965501
6068.34,0.00108593093194
6068.35,0.00104343598266
6068.36,0.00102561568991
6068.37,0.00103264366912
6068.38,0.00106146964716
6068.39,0.00110606682613
6068.4,0.00115672379499
6068.41,0.00120656778215
6068.42,0.00126560980988
6068.43,0.0013571529259
6068.44,0.00149219168053
6068.45,0.00164598799153
6068.46,0.00175757567781
6068.47,0.0017700739137
6068.48,0.00168430622906
6068.49,0.00155012723922
6068.5,0.00141072849629
6068.51,0.0012908335444
6068.52,0.00120813356813
6068.53,0.00117080506957
6068.54,0.00117503874842
6068.55,0.00120103990022
6068.56,0.00122028095389
6068.57,0.00122283026677
6068.58,0.001221851458
6068.59,0.00123249812541
6068.6,0.0012679403928
6068.61,0.00133971023777
6068.62,0.00145175528529
6068.63,0.00160348296991
6068.64,0.00179230840542
6068.65,0.00199809955405
6068.66,0.00217589932894
6068.67,0.00228686875224
6068.68,0.0023213909381
6068.69,0.00228753004971
6068.7,0.00221576398005
6068.71,0.00216126580892
6068.72,0.00217614993792
6068.73,0.00228631531282
6068.74,0.00247298152127
6068.75,0.00265804857989
6068.76,0.00273075445459
6068.77,0.00262811157658
6068.78,0.00238763992051
6068.79,0.00210536151209
